station,date,tmax,tmin,ppt
blm1arge,2020-01-16,-0.6,-10.3,0
blm1arge,2020-01-17,-0.8,-6.6,0
blm1arge,2020-01-18,-4.6,-11.3,0
blm1arge,2020-01-19,-0.2,-8.4,0
blm1arge,2020-01-20,3.4,-7.1,0
blm1arge,2020-01-21,3.2,-3.3,0
blm1arge,2020-01-22,0.9,-7.5,0
blm1arge,2020-01-23,3.8,-5.6,0
blm1arge,2020-01-24,2.2,-6.1,0
blm1arge,2020-01-25,0.6,-6.4,0
blm1arge,2020-01-26,0.3,-5.7,0
blm1arge,2020-01-27,1.1,-3.8,0
blm1arge,2020-01-28,-1.5,-7.1,0
blm1arge,2020-01-29,1,-6.6,0
blm1arge,2020-01-30,1.8,-3.8,0
blm1arge,2020-01-31,1.6,-6.7,0
blm1arge,2020-02-01,9.9,-1.7,0
blm1arge,2020-02-02,7.9,-9.1,0
blm1arge,2020-02-03,-6.2,-10.7,0
blm1arge,2020-02-04,-7,-16.1,0
blm1arge,2020-02-05,-1.1,-9.2,0
blm1arge,2020-02-06,-0.3,-3.2,0
blm1arge,2020-02-07,1.4,-5.5,0.10200000000000001
blm1arge,2020-02-08,1.1,-4.7,0.085
blm1arge,2020-02-09,-3.7,-11.9,0
blm1arge,2020-03-03,5.6,-1.8,0
blm1arge,2020-03-04,5.5,-0.7,0
blm1arge,2020-03-05,7.1,-7.4,0
blm1arge,2020-03-06,11.5,-0.2,0
blm1arge,2020-03-07,9.5,0.6,0
blm1arge,2020-03-08,7.2,-3.8,0.476
blm1arge,2020-03-09,3.1,-3.4,0
blm1arge,2020-03-10,4.2,-6.4,0
blm1arge,2020-03-11,8.1,-1,0
blm1arge,2020-03-12,7.4,-7.3,0
blm1arge,2020-03-13,1.5,-10,0
blm1arge,2020-03-14,-2.6,-11.6,0
blm1arge,2020-03-15,-11.2,-19,0
blm1arge,2020-03-16,-6.3,-16,0
blm1arge,2020-03-17,5.2,-10.4,4.901
blm1arge,2020-03-18,0.2,-5.9,1.411
blm1arge,2020-03-19,-1.2,-4.8,0
blm1arge,2020-03-20,6.1,-6.7,0.391
blm1arge,2020-03-21,6.1,-4.5,0
blm1arge,2020-03-22,6.3,-2.5,0
blm1arge,2020-03-23,7.1,-3.2,0
blm1arge,2020-03-24,6.5,-6,0
blm1arge,2020-03-25,1.6,-8,0.08499999999999999
blm1arge,2020-03-26,0.1,-8.8,0
blm1arge,2020-03-27,0.6,-8.4,0
blm1arge,2020-03-28,4.6,-3,0
blm1arge,2020-03-29,6.7,-3.4,0
blm1arge,2020-03-30,7.4,-3,0
blm1arge,2020-03-31,2.7,-3,1.7690000000000001
blm1arge,2020-04-01,1.5,-9.8,0
blm1arge,2020-04-02,-0.8,-12.5,0
blm1arge,2020-04-03,0.4,-9.7,0
blm1arge,2020-04-04,6.2,-6.8,0
blm1arge,2020-04-05,10,-0.8,0
blm1arge,2020-04-06,10.9,-1,0.017
blm1arge,2020-04-07,12,0.6,0
blm1arge,2020-04-08,12.8,-0.3,0
blm1arge,2020-04-09,16,-1.2,0
blm1arge,2020-04-10,15.4,3,0
blm1arge,2020-04-11,14.4,-4.1,0.068
blm1arge,2020-04-12,-4.4,-11.8,0
blm1arge,2020-04-13,-0.5,-14.6,0
blm1arge,2020-04-14,3.6,-7.8,0
blm1arge,2020-04-15,2.4,-3.4,0
blm1arge,2020-04-16,-0.1,-8.2,0
blm1arge,2020-04-17,10.9,-6.1,0
blm1arge,2020-04-18,11.3,-1.6,0
blm1arge,2020-04-19,10.3,-1.1,0
blm1arge,2020-04-20,13.9,-1.5,0
blm1arge,2020-04-21,14.3,2,0
blm1arge,2020-04-22,12.8,2.5,0
blm1arge,2020-04-23,11.1,2.2,0.30600000000000005
blm1arge,2020-04-24,10.3,-0.5,0
blm1arge,2020-04-25,13.5,1.7,0
blm1arge,2020-04-26,15.3,3.3,0
blm1arge,2020-04-27,15,2.8,0
blm1arge,2020-04-28,15.9,1.4,0.119
blm1arge,2020-04-29,23.2,5.4,0
blm1arge,2020-04-30,21.7,7.3,4.953
blm1arge,2020-05-01,13,-0.2,4.319
blm1arge,2020-05-02,16.9,-0.1,0
blm1arge,2020-05-03,14.6,2.6,0.7140000000000001
blm1arge,2020-05-04,11.4,-3.3,0
blm1arge,2020-05-05,16.6,0.5,0
blm1arge,2020-05-06,17.5,2.9,0.30600000000000005
blm1arge,2020-05-07,9.9,-1.2,0
blm1arge,2020-05-08,12.1,-0.9,0
blm1arge,2020-05-09,12.9,-2.5,0
blm1arge,2020-05-10,13.1,-1.9,0
blm1arge,2020-05-11,11.6,-0.8,0.017
blm1arge,2020-05-12,15.5,-0.8,0
blm1arge,2020-05-13,12.3,2.4,0.051000000000000004
blm1arge,2020-05-14,12.5,2.3,0
blm1arge,2020-05-15,11.4,1.8,1.089
blm1arge,2020-05-16,15.6,-1.9,0
blm1arge,2020-05-17,17.6,5.4,0
blm1arge,2020-05-18,18.3,7,1.362
blm1arge,2020-05-19,18.5,5.8,0.085
blm1arge,2020-05-20,17,4.4,6.3950000000000005
blm1arge,2020-05-21,11.6,2.5,5.119
blm1arge,2020-05-22,9.5,-1,0.034
blm1arge,2020-05-23,9.6,0.9,0
blm1arge,2020-05-24,12.6,-0.6,0
blm1arge,2020-05-25,18.6,1.2,0
blm1arge,2020-05-26,18.2,8.3,0.442
blm1arge,2020-05-27,20.6,7.8,0
blm1arge,2020-05-28,25.4,5,0
blm1arge,2020-05-29,25.3,10.1,0.102
blm1arge,2020-05-30,28.6,10.2,0
blm1arge,2020-05-31,26.4,13.6,0
blm1arge,2020-06-01,22.8,7.8,2.791
blm1arge,2020-06-02,22.5,6.6,0
blm1arge,2020-06-03,23.9,9.7,0
blm1arge,2020-06-04,22.5,10.8,0
blm1arge,2020-06-05,27.6,6,0
blm1arge,2020-06-06,27.2,7,11.995
blm1arge,2020-06-07,11.5,2.4,5.936
blm1arge,2020-06-08,8.9,0.8,6.104
blm1arge,2020-06-09,12.3,-0.6,0
blm1arge,2020-06-10,19.8,6.6,0
blm1arge,2020-06-11,23.5,6.8,0
blm1arge,2020-06-12,27,11.2,0
blm1arge,2020-06-13,26.6,14.4,0
blm1arge,2020-06-14,16.7,3.8,1.4969999999999999
blm1arge,2020-06-15,15.7,0.2,0
blm1arge,2020-06-16,13.4,5.1,11.804
blm1arge,2020-06-17,5.8,2.4,16.691
blm1arge,2020-06-18,15.4,3.5,0.034
blm1arge,2020-06-19,19.2,4.6,0
blm1arge,2020-06-20,18.9,8.1,0.306
blm1arge,2020-06-21,20.6,9.8,0.136
blm1arge,2020-06-22,23.4,6.1,0
blm1arge,2020-06-23,26.8,9.7,0
blm1arge,2020-06-24,28.3,13.8,0.051
blm1arge,2020-06-25,23.2,10.8,5.821000000000001
blm1arge,2020-06-26,27.2,10.8,0
blm1arge,2020-06-27,27,13.4,0
blm1arge,2020-06-28,21.4,4.3,4.288
blm1arge,2020-06-29,11.9,4.6,6.53
blm1arge,2020-06-30,13.7,2.5,0
blm1arge,2020-07-01,19.4,4,1.565
blm1arge,2020-07-02,22.5,2.6,0
blm1arge,2020-07-03,23.2,7.6,0
blm1arge,2020-07-04,24.9,9.1,0.10200000000000001
blm1arge,2020-07-05,24.5,7.8,0.051000000000000004
blm1arge,2020-07-06,24.8,8.7,0
blm1arge,2020-07-07,25.1,11.3,0
blm1arge,2020-07-08,22.3,6.8,0
blm1arge,2020-07-09,24.9,6.1,0
blm1arge,2020-07-10,24.9,10.6,1.004
blm1arge,2020-07-11,28.8,8.9,0
blm1arge,2020-07-12,28.8,13.6,0
blm1arge,2020-07-13,22.8,10.2,0
blm1arge,2020-07-14,22.1,3.6,0
blm1arge,2020-07-15,25.6,6.7,0
blm1arge,2020-07-16,28.7,9.8,0
blm1arge,2020-07-17,30.2,13.7,0
blm1arge,2020-07-18,26.5,9.4,0
blm1arge,2020-07-19,26,9.3,0
blm1arge,2020-07-20,25.2,11.4,0
blm1arge,2020-07-21,29.3,10.5,0
blm1arge,2020-07-22,29,13.4,0.08499999999999999
blm1arge,2020-07-23,25.5,10.1,5.58
blm1arge,2020-07-24,25,10.2,0.017
blm1arge,2020-07-25,26,9.8,0
blm1arge,2020-07-26,26.5,9.5,0
blm1arge,2020-07-27,31.3,11.8,0
blm1arge,2020-07-28,28.1,15.6,0
blm1arge,2020-07-29,26.2,14.4,0.10200000000000001
blm1arge,2020-07-30,29.6,9.6,1.395
blm1arge,2020-07-31,30,13.3,0
blm1arge,2020-08-01,29.7,14.2,0.10200000000000001
blm1arge,2020-08-02,32.7,14.2,0
blm1arge,2020-08-03,32.2,16.8,0
blm1arge,2020-08-04,28.8,10.4,0
blm1arge,2020-08-05,30.2,12.1,0
blm1arge,2020-08-06,29.8,17.2,0.374
blm1arge,2020-08-07,25.7,12.1,0
blm1arge,2020-08-08,26.3,8,0
blm1arge,2020-08-09,25.5,10.6,0
blm1arge,2020-08-10,27.4,7.7,0
blm1arge,2020-08-11,28,12.4,0
blm1arge,2020-08-12,27.8,17,0
blm1arge,2020-08-13,24.6,8.7,0
blm1arge,2020-08-14,25.1,8.2,0
blm1arge,2020-08-15,28.4,10.3,0
blm1arge,2020-08-16,31.4,13.6,0
blm1arge,2020-08-17,32.1,17.2,0
blm1arge,2020-08-18,30.8,16.3,0
blm1arge,2020-08-19,29.3,16.7,3.417
blm1arge,2020-08-20,28,14.2,0.051
blm1arge,2020-08-21,28.3,11.6,0
blm1arge,2020-08-22,30.3,14,0
blm1arge,2020-08-23,29.2,11.9,0
blm1arge,2020-08-24,28.3,15.1,0
blm1arge,2020-08-25,28.2,16.6,0.085
blm1arge,2020-08-26,27,11.4,0.085
blm1arge,2020-08-27,21.1,11.5,2.177
blm1arge,2020-08-28,26,7.7,0
blm1arge,2020-08-29,27,11,0
blm1arge,2020-08-30,25.9,11.2,0
blm1arge,2020-08-31,17.4,4.3,1.411
blm1arge,2020-09-01,22.9,6.2,0
blm1arge,2020-09-02,26.3,10.6,0
blm1arge,2020-09-03,27.3,13.7,0
blm1arge,2020-09-04,30.8,11.5,0
blm1arge,2020-09-05,33,16.6,0
blm1arge,2020-09-06,31.3,12.4,0
blm1arge,2020-09-07,27.3,0.6,2.857
blm1arge,2020-09-08,8.3,-3.3,0.119
blm1arge,2020-09-09,16.7,-1.4,0
blm1arge,2020-09-10,21.5,4,0
blm1arge,2020-09-11,24.5,9,0
blm1arge,2020-09-12,27.1,9.8,0
blm1arge,2020-09-13,26.4,11.4,0
blm1arge,2020-09-14,28.5,10.1,0
blm1arge,2020-09-15,26.8,13.5,0
blm1arge,2020-09-16,26.4,7.3,0
blm1arge,2020-09-17,24.7,9.8,0
blm1arge,2020-09-18,23.2,9.3,0
blm1arge,2020-09-19,22.5,4.7,10.645
blm1arge,2020-09-20,16.2,4.4,0
blm1arge,2020-09-21,22.6,5.2,0
blm1arge,2020-09-22,22.9,8.1,0
blm1arge,2020-09-23,23.3,8.8,0
blm1arge,2020-09-24,22.6,10.6,0
blm1arge,2020-09-25,15.2,3.1,0
blm1arge,2020-09-26,12.5,4.1,3.335
blm1arge,2020-09-27,11.3,0.9,0.085
blm1arge,2020-09-28,18.4,-0.9,0
blm1arge,2020-09-29,24.4,5.4,0
blm1arge,2020-09-30,22.4,5.4,0
blm1arge,2020-10-01,23.1,4.5,0
blm1arge,2020-10-02,22,13.3,0
blm1arge,2020-10-03,20.9,5.5,0
blm1arge,2020-10-04,24,8.4,0
blm1arge,2020-10-05,22.3,7.4,0
blm1arge,2020-10-06,24.4,8.2,0
blm1arge,2020-10-07,23.7,7.2,0
blm1arge,2020-10-08,22.5,9,0
blm1arge,2020-10-09,21,6.3,0
blm1arge,2020-10-10,19.7,9,0
blm1arge,2020-10-11,11.4,0.2,0.51
blm1arge,2020-10-12,12.5,1.9,0.085
blm1arge,2020-10-13,13.2,1.2,0.221
blm1arge,2020-10-14,10.7,0.8,1.173
blm1arge,2020-10-15,5.2,-1.1,0
blm1arge,2020-10-16,14.7,-2.2,0
blm1arge,2020-10-17,13.7,6.6,0
blm1arge,2020-10-18,9.5,-5.6,0.459
blm1arge,2020-10-19,12.7,6.7,0.017
blm1arge,2020-10-20,11.5,3.5,0.28900000000000003
blm1arge,2020-10-21,8,1.2,0
blm1arge,2020-10-22,1.6,-9.3,0
blm1arge,2020-10-23,4,-11.9,0
blm1arge,2020-10-24,4.4,-12,0.22100000000000003
blm1arge,2020-10-25,-12.1,-20.9,0
blm1arge,2020-10-26,-1.5,-17.5,0
blm1arge,2020-10-27,11,-7.8,0
blm1arge,2020-10-28,11.1,4.3,0
blm1arge,2020-10-29,15.2,2.2,0
blm1arge,2020-10-30,17.1,3,0
blm1arge,2020-10-31,13.6,-0.7,0
blm1arge,2020-11-01,17,1.8,0
blm1arge,2020-11-02,19.9,4,0
blm1arge,2020-11-03,19.6,4.3,0
blm1arge,2020-11-04,17,5.8,0
blm1arge,2020-11-05,18.6,7.2,0
blm1arge,2020-11-06,16.2,4,0
blm1arge,2020-11-07,13.5,0,0
blm1arge,2020-11-08,8.4,-13,0.221
blm1arge,2020-11-09,-7.3,-16.8,0
blm1arge,2020-11-10,-3.4,-11.5,0
blm1arge,2020-11-11,-2.9,-8.6,0
blm1arge,2020-11-12,-3.7,-11.1,0
blm1arge,2020-11-13,-0.2,-11,0
blm1arge,2020-11-14,-0.8,-6.9,0
blm1arge,2020-11-15,4,-6.7,0
blm1arge,2020-11-16,6.2,-6.4,0
blm1arge,2020-11-17,10.9,0,0
blm1arge,2020-11-18,8.4,4.7,0
blm1arge,2020-11-19,4.1,-3.4,0.136
blm1arge,2020-11-20,0.7,-9.5,0.051
blm1arge,2020-11-21,2.1,-9.4,0
blm1arge,2020-11-22,2.3,-9.5,0
blm1arge,2020-11-23,0.7,-6.5,0
blm1arge,2020-11-24,2.3,-6,0
blm1arge,2020-11-25,0,-7.3,0
blm1arge,2020-11-26,-1.5,-9.4,0
blm1arge,2020-11-27,4.4,-7.4,0
blm1arge,2020-11-28,3.6,-7.4,0
blm1arge,2020-11-29,3.1,-7.9,0
blm1arge,2020-11-30,4,-7.4,0
blm1arge,2020-12-01,0.2,-4.5,0
blm1arge,2020-12-02,1.2,-11.4,0
blm1arge,2020-12-03,3.9,-6.2,0
blm1arge,2020-12-04,7.1,-4.9,0
blm1arge,2020-12-05,7.4,-7,0
blm1arge,2020-12-06,7,-4.1,0
blm1arge,2020-12-07,8.8,-3.7,0
blm1arge,2020-12-08,12.4,0.3,0
blm1arge,2020-12-09,8.5,0.2,0
blm1arge,2020-12-10,2.6,-8,0
blm1arge,2020-12-11,-3.2,-12,0
blm1arge,2020-12-12,-4,-12.6,0
blm1arge,2020-12-13,-6.5,-13.4,0
blm1arge,2020-12-14,-2.3,-9.8,0
blm1arge,2020-12-15,-3.4,-10.5,0
blm1arge,2020-12-16,3.2,-7.3,0
blm1arge,2020-12-17,1,-4.4,0
blm1arge,2020-12-18,0,-4.2,0
blm1arge,2020-12-19,2.3,-6.2,0
blm1arge,2020-12-20,5.6,-2.8,0
blm1arge,2020-12-21,9.4,1.6,0
blm1arge,2020-12-22,6.9,-6.5,0
blm1arge,2020-12-23,-3.4,-12.8,0
blm1arge,2020-12-24,0.5,-7.9,0
blm1arge,2020-12-25,1.6,-7.3,0
blm1arge,2020-12-26,1,-4.1,0
blm1arge,2020-12-27,-1.2,-6.4,0
blm1arge,2021-01-30,2.6,-6,0
blm1arge,2021-01-31,1.4,-9.9,0
blm1arge,2021-02-01,5.5,-7.6,0
blm1arge,2021-02-02,7.9,-2.4,0
blm1arge,2021-02-03,5.2,-9.1,0
blm1arge,2021-02-04,-3.6,-7.1,0
blm1arge,2021-02-05,-1,-6.8,0
blm1arge,2021-02-06,0.2,-4,0
blm1arge,2021-02-07,-1.2,-17.1,0
blm1arge,2021-02-08,-4.9,-16.2,0
blm1arge,2021-02-09,-5.9,-20.2,0
blm1arge,2021-02-10,-12.2,-22.1,0
blm1arge,2021-02-11,-14.9,-27.4,0
blm1arge,2021-02-12,-24.3,-27.7,0
blm1arge,2021-02-13,-22.4,-25.8,0
blm1arge,2021-02-14,-15.6,-27.3,0
blm1arge,2021-02-15,-4.1,-14.3,0
blm1arge,2021-02-16,-2,-6.4,0
blm1arge,2021-02-17,-3.5,-9.8,0
blm1arge,2021-03-02,6.8,-6.8,0
blm1arge,2021-03-03,7.7,-5.5,0
blm1arge,2021-03-04,9.4,-5.3,0
blm1arge,2021-03-05,9,-3.7,0
blm1arge,2021-03-06,9.6,-0.9,0
blm1arge,2021-03-07,6.3,-3.8,0
blm1arge,2021-03-09,1.9,-4.9,0.068
blm1arge,2021-03-10,1.8,-9.3,0
blm1arge,2021-03-11,3.4,-10.4,0
blm1arge,2021-03-12,5.1,-9,0
blm1arge,2021-03-13,7.2,-7.4,0
blm1arge,2021-03-14,11.2,-6.8,0
blm1arge,2021-03-15,11,-0.9,0
blm1arge,2021-03-16,7.6,-4.1,0
blm1arge,2021-03-17,9.2,-4.8,0
blm1arge,2021-03-18,11.8,-2.8,0
blm1arge,2021-03-19,11.2,0.5,2.416
blm1arge,2021-03-20,3,-1.2,0.986
blm1arge,2021-03-21,2.9,-6.6,0
blm1arge,2021-03-22,2.4,-3.6,0
blm1arge,2021-03-23,2.3,-6.7,0
blm1arge,2021-03-24,2.7,-6.9,0
blm1arge,2021-03-25,2.6,-3.9,0.153
blm1arge,2021-03-26,2.4,-5.6,0
blm1arge,2021-03-27,9.2,-1,0
blm1arge,2021-03-28,15.1,0.5,0
blm1arge,2021-03-29,14,-8.6,0.136
blm1arge,2021-03-30,-1.2,-10.1,0
blm1arge,2021-03-31,9,-8.4,0
blm1arge,2021-04-01,15.8,-4,0
blm1arge,2021-04-02,16.2,1.1,0
blm1arge,2021-04-03,17.8,2.3,0
blm1arge,2021-04-04,17.9,4.8,0
blm1arge,2021-04-05,15.6,-0.2,1.19
blm1arge,2021-04-06,9.4,-2.9,0.561
blm1arge,2021-04-07,13.5,-1,0
blm1arge,2021-04-08,12.9,-0.8,0
blm1arge,2021-04-09,10.3,-8.4,0
blm1arge,2021-04-10,11.2,-2.1,0
blm1arge,2021-04-11,0.6,-11.2,0
blm1arge,2021-04-12,1.1,-10.8,0
blm1arge,2021-04-13,0.8,-7.6,0
blm1arge,2021-04-14,2.6,-9.3,0
blm1arge,2021-04-15,4.6,-4.4,0
blm1arge,2021-04-16,6.7,-5.6,0
blm1arge,2021-04-17,12.1,-4.6,0
blm1arge,2021-04-18,15.2,1.1,0
blm1arge,2021-04-19,13.5,-6.2,0
blm1arge,2021-04-20,2.4,-11,0
blm1arge,2021-04-21,8.7,-9.8,0
blm1arge,2021-04-22,8.7,-2.2,0
blm1arge,2021-04-23,8.9,-5.1,0.765
blm1arge,2021-04-24,9.7,-0.5,0.085
blm1arge,2021-04-25,6.8,0.5,0.986
blm1arge,2021-04-26,7.2,-1.5,1.276
blm1arge,2021-04-27,13.3,-4.4,0
blm1arge,2021-04-28,15.2,3.1,0
blm1arge,2021-04-29,21.3,4.4,0
blm1arge,2021-04-30,23.7,8.8,0
blm1arge,2021-05-01,22.7,6.3,0
blm1arge,2021-05-02,13.4,3,0
blm1arge,2021-05-03,11.1,-1.7,0.051000000000000004
blm1arge,2021-05-04,12.1,1.6,0
blm1arge,2021-05-05,16.7,-1.1,0
blm1arge,2021-05-06,23.8,1.4,0
blm1arge,2021-05-07,22.6,8.7,0.47600000000000003
blm1arge,2021-05-08,8.7,-3,0.034
blm1arge,2021-05-09,5.9,-5.1,0
blm1arge,2021-05-10,6.8,-2.6,0.459
blm1arge,2021-05-11,10.8,-3.9,0
blm1arge,2021-05-12,16.4,-1.6,0
blm1arge,2021-11-16,11.6,-4.8,0.17
blm1arge,2021-11-20,2.2,-3.5,0.646
blm1arge,2021-11-21,6.3,-6.2,0
blm1arge,2021-11-22,7.3,-3.6,0
blm1arge,2021-11-23,4.1,-4.2,0
blm1arge,2021-11-24,0,-4.9,0
blm1arge,2021-11-25,3.8,-5.4,0
blm1arge,2021-11-26,5.6,-2.4,0.10200000000000001
blm1arge,2021-11-27,7.8,-0.3,0
blm1arge,2021-11-28,13.6,1.4,0
blm1arge,2021-11-29,11.7,1.4,0.119
blm1arge,2021-11-30,8.4,-2.2,0
blm1arge,2021-12-01,13.7,6.3,0
blm1arge,2021-12-02,13.9,3.8,0
blm1arge,2021-12-03,10.4,0.4,0
blm1arge,2021-12-04,10.8,1.2,0
blm1arge,2021-12-05,9,-4.6,0
blm1arge,2021-12-06,3.2,-9.6,0
blm1arge,2021-12-07,3.3,0.3,0
blm1arge,2021-12-08,4.3,-3.6,0
blm1arge,2021-12-09,0.8,-10.1,0
blm1arge,2021-12-10,-4.8,-11.6,0
blm1arge,2021-12-11,-0.1,-7.8,0
blm1arge,2021-12-12,3.3,-5.8,0
blm1arge,2021-12-13,2.3,-2.6,0
blm1arge,2021-12-14,3.8,-1.4,0
blm1arge,2021-12-15,-0.8,-11.1,0
blm1arge,2021-12-16,-3.7,-13.4,0
blm1arge,2021-12-17,-5.7,-10.4,0
blm1arge,2021-12-18,-3,-12.3,0
blm1arge,2021-12-19,1.8,-6.8,0
blm1arge,2021-12-20,4,-9.6,0
blm1arge,2021-12-21,6.7,0.4,0
blm1arge,2021-12-22,3.6,-3,0
blm1arge,2021-12-23,2.5,-2.3,0
blm1arge,2021-12-24,1.2,-8,0
blm1arge,2021-12-25,-2.2,-8.5,0
blm1arge,2021-12-26,-3.5,-9.8,0
blm1arge,2021-12-27,-8.9,-14,0
blm1arge,2021-12-28,-11.6,-16.5,0
blm1arge,2021-12-29,-11.4,-15.1,0
blm1arge,2021-12-30,-7,-15.1,0
blm1arge,2021-12-31,-7.8,-18.7,0
blm1arge,2022-01-01,-8.3,-23.8,0
blm1arge,2022-01-02,-7.3,-14.6,0
blm1arge,2022-01-03,-1.2,-13.1,0
blm1arge,2022-01-04,-1.5,-9.1,0
blm1arge,2022-01-05,-7.2,-20.6,0
blm1arge,2022-01-06,0.4,-21.2,0.153
blm1arge,2022-01-07,3.1,-1.9,0.272
blm1arge,2022-01-08,1.3,-6.8,0
blm1arge,2022-01-09,-4.2,-11.6,0
blm1arge,2022-01-10,-0.5,-9,0
blm1arge,2022-01-11,0.6,-8.3,0
blm1arge,2022-01-12,6.2,-5.2,0
blm1arge,2022-01-13,3.4,-2.3,0
blm1arge,2022-01-14,3,-6.4,0
blm1arge,2022-01-15,1.8,-4.4,0
blm1arge,2022-01-16,5,-3.4,0
blm1arge,2022-01-17,6.3,-0.7,0
blm1arge,2022-01-18,3.5,-1.5,0.068
blm1arge,2022-01-19,1.2,-12.1,0
blm1arge,2022-01-20,0.6,-6.6,0
blm1arge,2022-01-21,0,-5.2,0
blm1arge,2022-01-22,2.2,-9.2,0
blm1arge,2022-01-23,7.6,-6.7,0
blm1arge,2022-01-24,4.5,-3.4,0
blm1arge,2022-01-25,-2.1,-11.5,0
blm1arge,2022-01-26,2.1,-7.2,0
blm1arge,2022-01-27,1,-12.4,0
blm1arge,2022-01-28,1.3,-8.5,0
blm1arge,2022-01-29,4.8,-7.5,0
blm1arge,2022-01-30,5.2,-6.7,0
blm1arge,2022-01-31,3.7,-6,0
blm1arge,2022-02-01,-5.8,-11.9,0
blm1arge,2022-02-02,-8.6,-24,0
blm1arge,2022-02-03,-2.7,-15.7,0
blm1arge,2022-02-04,0.8,-7.1,0
blm1arge,2022-02-05,0.8,-6.5,0
blm1arge,2022-02-06,4.5,-8.2,0
blm1arge,2022-02-07,8.8,-4.5,0
blm1arge,2022-02-08,7.6,-2.3,0
blm1arge,2022-02-09,6,0.3,0
blm1arge,2022-02-10,9.4,2.1,0
blm1arge,2022-02-18,5.3,-1.4,0
blm1arge,2022-02-19,8.5,-2.4,0
blm1arge,2022-02-20,6.8,-1.1,0
blm1arge,2022-02-21,-2,-18,0
blm1arge,2022-02-22,-18.1,-26.3,0
blm1arge,2022-02-23,-13.8,-29,0
blm1arge,2022-02-24,-11.4,-19.1,0
blm1arge,2022-02-25,-5.8,-18.8,0
blm1arge,2022-02-26,-0.2,-13.5,0
blm1arge,2022-02-27,4.4,-11.6,0
blm1arge,2022-02-28,9.8,-5.1,0
blm1arge,2022-03-01,8.8,4.2,0.119
blm1arge,2022-03-02,13.2,1.5,0
blm1arge,2022-03-03,14.7,2.9,0
blm1arge,2022-03-04,12.6,-1.3,0
blm1arge,2022-03-05,-0.6,-9.5,0
blm1arge,2022-03-06,-3.8,-11.8,0
blm1arge,2022-03-07,-1.2,-12.6,0
blm1arge,2022-03-08,-1.8,-11.4,0
blm1arge,2022-03-09,-11.8,-23.9,0
blm1arge,2022-03-10,-7,-22.1,0
blm1arge,2022-03-11,0.8,-10.9,0
blm1arge,2022-03-12,9.5,-1.2,0
blm1arge,2022-03-13,5.1,-1.2,0
blm1arge,2022-03-14,6.5,-3.9,0
blm1arge,2022-03-15,5.9,-1.4,0.459
blm1arge,2022-03-16,5.8,-3,0
blm1arge,2022-03-17,6.8,-7.6,0
blm1arge,2022-03-18,7.4,-1.8,0
blm1arge,2022-03-19,10.1,-1.7,0
blm1arge,2022-03-20,7.8,-3.9,0.068
blm1arge,2022-03-21,4.1,-7.1,0
blm1arge,2022-03-22,10.5,-2.7,0
blm1arge,2022-03-23,16.1,-0.8,0
blm1arge,2022-03-24,15,4.2,0
blm1arge,2022-03-25,14.5,-2.4,0
blm1arge,2022-03-26,16,2,0
blm1arge,2022-03-27,16.8,1.5,0
blm1arge,2022-03-28,15.4,3.8,0
blm1arge,2022-03-29,14,-1.6,1.36
blm1arge,2022-03-30,12.9,-4.8,0.017
blm1arge,2022-03-31,10,-2.6,0
blm1arge,2022-04-01,8.4,-7.4,0
blm1arge,2022-04-02,8,-2.1,0.715
blm1arge,2022-04-03,8.8,-6.7,0
blm1arge,2022-04-04,8.5,-0.5,0
blm1arge,2022-04-05,4.7,-6.9,0.33999999999999997
blm1arge,2022-04-06,5.1,-6.6,0
blm1arge,2022-04-07,15,-6,0
blm1arge,2022-04-08,19,3.3,0
blm1arge,2022-04-09,16.2,-4.3,0
blm1arge,2022-04-10,0.6,-9.8,0
blm1arge,2022-04-11,-3,-11.8,0
blm1arge,2022-04-12,-3.9,-9.7,0
blm1arge,2022-04-13,-8.4,-19,0
blm1arge,2022-04-14,-7.4,-15.8,0
blm1arge,2022-04-15,-2.6,-16.2,0
blm1arge,2022-04-16,2.1,-10.8,1.479
blm1arge,2022-04-17,3.5,-7.9,0.39099999999999996
blm1arge,2022-04-18,10.8,-6.1,0
blm1arge,2022-04-19,10.8,0.5,0
blm1arge,2022-04-20,9,-3.5,0
blm1arge,2022-04-21,8.2,0.6,4.438
blm1arge,2022-04-22,3.8,-0.4,1.5979999999999999
blm1arge,2022-04-23,5,-1.8,0.799
blm1arge,2022-04-24,6.8,-2,1.054
blm1arge,2022-04-25,13,-2.8,0
blm1arge,2022-04-26,12.1,2,0
blm1arge,2022-04-27,11.4,-2.7,1.616
blm1arge,2022-04-28,7,-1.4,0.901
blm1arge,2022-04-29,6.1,-1.4,9.186
blm1arge,2022-04-30,7.6,-3.6,0
blm1arge,2022-05-01,9.7,1.7,1.5470000000000002
blm1arge,2022-05-02,12.2,-1,0.204
blm1arge,2022-05-03,11.2,-0.3,14.432
blm1arge,2022-05-04,16,0,0
blm1arge,2022-05-05,15.7,5,0
blm1arge,2022-05-06,15.8,2.9,0.017
blm1arge,2022-05-07,15.1,1.7,0.034
blm1arge,2022-05-08,7.3,-2.8,0
blm1arge,2022-05-09,1.8,-5.2,0.136
blm1arge,2022-05-10,5.8,-5.2,0
blm1arge,2022-05-11,10.1,-4.6,0
blm1arge,2022-05-12,10,0.2,0
blm1arge,2022-05-13,9.7,0.2,0.08499999999999999
